wave,Ccdom_2,Ccdom_3,Ccdom_bleach,cdom_2_bleach,cdom_2_bleach2,cdom_2,cdom,chaet_bleach,chaet,chaet_2,MQ_blank_2,MQ_blank_3,MQ_bleach,MQ_frosted,MQ_zero
312,0.057791416,0.088299543,1.037416697,0.972096443,1.017280698,0.007688038,0.041700393,0.767910898,0.148164794,0.191376939,-0.005587831,-0.02568459,0.931662321,0.03615297,-0.007259487
311,0.053646632,0.089878432,0.905302107,0.988074303,0.946366131,0.004314836,0.030194093,0.750987172,0.146661043,0.204737619,0.002892427,-0.026225578,0.844101667,0.025462111,-0.00765277
310,0.054486029,0.090525918,0.874339223,0.881495476,0.992942929,0.003494702,0.032560226,0.784316957,0.145636708,0.207746238,0.001067865,-0.021650791,0.8173123,0.026703123,0.000656498
309,0.046159379,0.088983186,0.78148365,0.796128333,0.915749013,0.000217082,0.030170063,0.749274075,0.127302721,0.209186837,-0.006861822,-0.042763285,0.747568548,0.014229913,-0.011747228
308,0.05086172,0.089000471,0.791533053,0.788149238,0.8583166,0.007113419,0.032103833,0.708600819,0.135025457,0.210871309,-0.002075746,-0.03209177,0.708133757,0.018298373,-0.005213493
307,0.042838253,0.085645437,0.745628417,0.726549864,0.793794453,0.002364091,0.031094616,0.68111974,0.124965519,0.212834179,-0.00715943,-0.035046425,0.65587306,0.010186467,-0.005906692
306,0.046171099,0.088417433,0.697799444,0.68280524,0.738092899,0.00494307,0.030389356,0.658391774,0.122064672,0.213383243,-0.006492661,-0.036125753,0.604266465,0.007292229,-0.000666104
305,0.044070173,0.087206721,0.648821831,0.634082317,0.674625278,0.004484364,0.024802491,0.627168238,0.120592862,0.215168729,-0.007447267,-0.03328694,0.552402616,-0.002697826,-0.000770976
304,0.042177912,0.085381463,0.595296085,0.568771243,0.623547077,0.006730937,0.025045279,0.586402059,0.107616216,0.212959707,-0.009653358,-0.037038807,0.504292548,-0.012429983,-0.001068448
303,0.028397413,0.081667572,0.531472445,0.498100609,0.553590834,0.00451698,0.02161319,0.537364125,0.09567719,0.209847152,-0.006944828,-0.041257925,0.449838519,-0.029008411,-0.005966137
302,0.030835113,0.082888111,0.46934709,0.449642003,0.50157553,0.010490268,0.02365881,0.505969584,0.09656541,0.210641727,-0.007106464,-0.042512443,0.396266341,-0.036930073,-0.004829207
301,0.027154176,0.088614881,0.426936418,0.410755009,0.455106318,0.015526163,0.02226858,0.45991081,0.079698145,0.204207182,-0.005453033,-0.035713952,0.339975029,-0.048308566,0.003235525
300,0.018828487,0.08224611,0.377879024,0.346063554,0.386117488,0.011342092,0.022890385,0.410607785,0.069785208,0.195800006,-0.00857382,-0.043983854,0.282906354,-0.057084057,0.001624584
299,0.013249443,0.075139269,0.320529759,0.297813803,0.328405291,0.006737405,0.013968128,0.371089727,0.048043661,0.191440642,-0.014823871,-0.046514899,0.239880681,-0.070247531,-0.000409737
298,0.011233298,0.069879845,0.269419134,0.252143204,0.280115932,0.011748738,0.012539619,0.32279852,0.034657262,0.188669667,-0.004765202,-0.042686008,0.196149007,-0.079768606,-0.003481699
297,-0.000148508,0.065318659,0.217659682,0.192444399,0.231279075,0.00576802,0.008553308,0.280052841,0.019443706,0.174915627,-0.016819313,-0.047164582,0.144973815,-0.100249358,-0.00699654
296,-0.004076537,0.067833401,0.177119017,0.165476397,0.193744168,0.00973429,0.005481922,0.242227048,0.01676441,0.163663849,-0.015548118,-0.048859354,0.108596787,-0.102341041,-0.00105125
295,-0.019838646,0.051600613,0.14253147,0.121078603,0.143610612,0.006512494,-1.95E-05,0.199467331,-0.00620419,0.152013511,-0.021962162,-0.050662138,0.067770734,-0.117472194,-0.008065061
294,-0.016882064,0.054472942,0.109692499,0.094762646,0.120597549,0.003032256,0.001916705,0.165982381,-0.004136643,0.141763136,-0.01673653,-0.05029235,0.043992992,-0.119079642,-0.000553865
293,-0.011391225,0.05887391,0.08724498,0.07544516,0.111945331,0.014316077,0.007347461,0.145965919,-0.008635286,0.144188792,-0.017096739,-0.045980968,0.026116934,-0.119719029,-0.00056007
292,-0.020801211,0.047910213,0.062418953,0.045203064,0.081965066,0.005297016,0.01005902,0.133372814,-0.021524534,0.130441189,-0.015393841,-0.048552059,0.002959586,-0.126532704,-0.002398121
291,-0.028938236,0.045919292,0.051270071,0.036833283,0.065476589,0.009807731,0.001448948,0.110071823,-0.029202173,0.121919662,-0.013389765,-0.051300038,-0.012858423,-0.127060995,0.004076987
290,-0.034772493,0.035807855,0.032514665,0.028934225,0.046273716,0.007675285,0.006354177,0.091454998,-0.035352446,0.115044579,-0.0196128,-0.054058619,-0.022699082,-0.131790534,0.003380838
289,-0.041523423,0.037598006,0.019711902,0.008070572,0.034438524,0.004540286,-0.011712709,0.07681375,-0.044372514,0.110024862,-0.022231109,-0.054478697,-0.040193886,-0.133516565,-0.005346269
288,-0.044886295,0.032081869,0.011948438,0.008119731,0.032155398,0.001445078,-0.004697246,0.074733838,-0.047438886,0.108075433,-0.021308782,-0.05573773,-0.041687366,-0.135225609,-0.007139671
287,-0.044640783,0.029403642,-0.001254691,-0.006458997,0.019078534,0.001922347,-0.011114166,0.06937068,-0.051073361,0.100235753,-0.030372823,-0.054739386,-0.048872449,-0.139616355,-0.006229708
286,-0.034996178,0.033286795,0.004898066,-0.000763069,0.021833267,0.016132152,-0.001051715,0.066841066,-0.044957537,0.101813562,-0.013973601,-0.045522843,-0.045807458,-0.128886432,-0.001706463
285,-0.034528896,0.030439137,-0.005552308,-0.006657728,0.010953135,0.008640861,-0.007756579,0.057100285,-0.045325082,0.096437588,-0.017675964,-0.045310065,-0.055009224,-0.13198939,0.003029076
284,-0.034595065,0.029522985,0.001087354,-0.003399518,0.013290144,0.010507955,0.000121629,0.061645299,-0.04568617,0.100858592,-0.013230652,-0.041139502,-0.046657164,-0.126476869,0.003904615
283,-0.035351302,0.032924686,-0.007833516,-0.008363319,0.009079531,0.009089126,-0.000170555,0.051743012,-0.045839556,0.09377154,-0.017897254,-0.047173917,-0.056922283,-0.133410648,0.001123843
282,-0.041070364,0.028411398,-0.010527633,-0.015206267,0.008739183,0.009707526,-0.004915162,0.051559161,-0.0457686,0.091358542,-0.015392442,-0.049082473,-0.055928756,-0.129778698,-0.004100129
281,-0.039343297,0.027111769,-0.007016204,-0.017940922,0.002607306,0.006890917,-0.007498767,0.051803295,-0.044714917,0.091032363,-0.021418594,-0.050209433,-0.055598412,-0.129346341,-0.005968179
280,-0.041650631,0.026884485,-0.006166012,-0.012481801,0.00715447,0.007817559,-0.003823459,0.049476366,-0.042415868,0.092488393,-0.019258337,-0.045583539,-0.055215891,-0.128035829,-0.003916232
279,-0.037593715,0.032322515,-0.008106832,-0.012386161,0.008864051,0.008234423,-0.003476307,0.047653697,-0.041801266,0.092332982,-0.021217432,-0.047348134,-0.05428027,-0.130639464,0.001830548
278,-0.032594103,0.031782307,-0.007394693,-0.013083135,0.014680453,0.012653884,-0.003326672,0.050632369,-0.035894211,0.098541908,-0.016864534,-0.044651017,-0.057190087,-0.125129432,0.004951554
277,-0.037678458,0.031649392,-0.008117249,-0.014519353,0.012166146,0.009596018,-0.001349511,0.052058041,-0.040863026,0.0957973,-0.020307373,-0.043517996,-0.054305259,-0.123027504,0.003443689
276,-0.03624336,0.029383587,-0.013631763,-0.014513245,0.011176959,0.009385916,-0.003509997,0.045795441,-0.038391389,0.088311084,-0.015462743,-0.04525838,-0.063019954,-0.126593396,0.000878007
275,-0.033275478,0.026793974,-0.013051586,-0.017476493,0.004726676,0.007961329,-0.012131587,0.045894232,-0.040184304,0.087662995,-0.016451396,-0.044722669,-0.057718221,-0.12562269,-0.000365718
274,-0.039396446,0.02278237,-0.016405882,-0.017875642,-0.001409376,0.005540332,-0.00568774,0.043782014,-0.045778666,0.087691784,-0.024369176,-0.046795007,-0.056636184,-0.130124763,-0.00237835
273,-0.042080339,0.024652025,-0.016803874,-0.021941343,0.00276507,0.006911799,-0.007666199,0.045031603,-0.043563422,0.084508762,-0.021908756,-0.052302819,-0.056291141,-0.125452623,-0.007749561
272,-0.036042139,0.030919466,-0.013220759,-0.016184431,0.005708897,0.006931263,-0.001090397,0.046042688,-0.041509826,0.090961851,-0.018060924,-0.043202255,-0.053586107,-0.123623639,-0.001177766
271,-0.038437214,0.033473473,-0.013298843,-0.014326592,0.004307019,0.009015753,2.81E-05,0.04785284,-0.039472185,0.094492748,-0.015497414,-0.047161236,-0.05508092,-0.123774923,0.002521532
270,-0.033883151,0.022009149,-0.017749276,-0.01795816,-0.000184838,0.012014325,-0.002831167,0.042007189,-0.039854936,0.087537698,-0.017467443,-0.048909131,-0.05649811,-0.125215441,0.000592753
269,-0.033332299,0.026119106,-0.014548092,-0.016720787,0.00131586,0.007869193,-0.002770263,0.038332779,-0.037625764,0.086823948,-0.020346899,-0.043970987,-0.055991381,-0.121089399,-0.001021397
268,-0.038667217,0.023332577,-0.019258982,-0.022476934,0.000157104,0.00645658,-0.00628472,0.03433026,-0.039073579,0.080472231,-0.018105421,-0.047866944,-0.058557626,-0.119779304,-0.004348588
267,-0.037615698,0.025051916,-0.015446305,-0.018136058,0.009185196,0.00863727,-0.00375094,0.039477687,-0.04005478,0.093987502,-0.021282509,-0.042265821,-0.055092093,-0.120894857,-0.000993763
266,-0.041276898,0.026237579,-0.017177215,-0.02077239,0.004000798,0.008506369,-0.005820269,0.03472938,-0.036923986,0.084106684,-0.018649628,-0.047628727,-0.057623066,-0.116153307,-0.002130925
265,-0.035358507,0.02362098,-0.015910264,-0.019512778,0.002127698,0.011339381,-5.36E-05,0.039830752,-0.03585498,0.090056218,-0.015075522,-0.040119737,-0.060849473,-0.117367894,-0.001412937
264,-0.032828514,0.019561835,-0.015815625,-0.017443571,0.000169767,0.00922483,-0.005312516,0.035042908,-0.035251115,0.088238098,-0.018980308,-0.041266024,-0.056017414,-0.114812233,-0.000292672
263,-0.033084199,0.024608299,-0.013978765,-0.018416466,-0.002625891,0.011009233,0.001390462,0.037907738,-0.02996408,0.091334805,-0.018788822,-0.04108553,-0.053557228,-0.107789218,0.001669718
262,-0.035518974,0.029051255,-0.012228693,-0.017090816,0.004137482,0.012595815,0.002881691,0.037207607,-0.025987133,0.09009514,-0.011356779,-0.04022697,-0.054921318,-0.107247859,-1.15E-05
261,-0.029086856,0.023847956,-0.014077814,-0.014466176,0.003096048,0.011829915,-0.001382696,0.036739547,-0.023927597,0.088609546,-0.011577833,-0.040552095,-0.052807815,-0.102867387,-0.000774749
260,-0.028637642,0.025424097,-0.01301486,-0.014186963,0.002409068,0.012110405,-0.000875616,0.038473696,-0.02428258,0.093275212,-0.014435729,-0.040566478,-0.048785977,-0.097696319,-0.00124194
259,-0.0255141,0.024061728,-0.01341632,-0.015741635,0.005693579,0.013334665,0.002545226,0.036579873,-0.020588063,0.09419138,-0.012956874,-0.036575716,-0.047206566,-0.095657937,0.00014742
258,-0.022731412,0.028444866,-0.008124108,-0.009183272,0.00637569,0.017495165,0.005019949,0.041271217,-0.017258074,0.097176813,-0.009843801,-0.035692543,-0.043122571,-0.089830987,0.003042449
257,-0.024835145,0.022213843,-0.013931839,-0.014463021,0.002254296,0.010576488,-0.000373581,0.036183521,-0.017008083,0.090862252,-0.01518827,-0.037293117,-0.0509702,-0.087311275,-0.003611155
256,-0.030026456,0.018959617,-0.016084412,-0.017294742,0.00081174,0.008452811,-0.002036894,0.036843594,-0.016178545,0.089874066,-0.020566238,-0.041316491,-0.050017443,-0.087169744,-0.007099487
255,-0.024262803,0.026686909,-0.01046598,-0.010186863,0.009258095,0.009374965,0.003254172,0.039368186,-0.007655263,0.094196402,-0.013737362,-0.033834349,-0.042638045,-0.079105668,-0.001316943
254,-0.022524567,0.023391008,-0.013927678,-0.011195305,0.005924575,0.012734645,0.000553406,0.035409316,-0.009649713,0.096394762,-0.0141358,-0.03346701,-0.044010848,-0.075856373,-0.004679576
253,-0.016189169,0.027161533,-0.006942485,-0.004540602,0.008937635,0.017211931,0.008171059,0.043553937,-0.001756843,0.102296457,-0.010626564,-0.028016806,-0.037418056,-0.067307405,0.001788723
252,-0.018038973,0.023326924,-0.010890251,-0.00363698,0.006351287,0.011490091,0.003454126,0.038968634,0.000126523,0.094364285,-0.014709377,-0.030262114,-0.043366175,-0.068107694,-0.00580995
251,-0.015507606,0.028308244,-0.001976497,-0.002857501,0.011599747,0.016462617,0.006048505,0.04111135,0.008720061,0.101125807,-0.007198845,-0.025951486,-0.037746713,-0.060081039,0.003001602
250,-0.010429692,0.028163489,-0.002075179,0.000159668,0.014348183,0.020682139,0.008001669,0.044230387,0.012380954,0.101478785,-0.00863488,-0.026242441,-0.033652756,-0.053510454,0.003160318
